,ID,Title,Author,Org
2116,496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects, Mitchell Karchemsky,University of California Berkeley
2117,496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects, J.D. Zamfirescu-Pereira,Cornell Tech
2118,496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects, Kuan-Ju Wu,University of California Berkeley
2119,496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects, Francois Guimbretiere,Cornell University
2120,496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects, Bjoern Hartmann,University of California Berkeley
2121,497,HOPE for Computing Education: Towards the Infrastructuring of Support for University-School Partnerships, Megan Venn-Wycherley,Newcastle University
2122,497,HOPE for Computing Education: Towards the Infrastructuring of Support for University-School Partnerships, Ahmed Kharrufa,Newcastle University
2123,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Dylan Moore,Stanford University
2124,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Tobias Dahl,SINTEF
2125,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Paula Varela,Nofima
2126,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Wendy Ju,Cornell Tech
2127,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Tormod Næs,Nofima
2128,498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception, Ingunn Berget,Nofima
2129,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Teng Han,University of Manitoba
2130,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Jie Liu,Institute of Software Chinese Academy of Sciences
2131,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Khalad Hasan,University of British Columbia
2132,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Mingming Fan,University of Toronto
2133,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Junhyeok Kim,University of Manitoba
2134,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Jiannan Li,University of Toronto
2135,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Xiangmin Fan,Institute of Software Chinese Academy of Sciences
2136,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Feng Tian,Institute of Software Chinese Academy of Sciences
2137,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Edward Lank,University of Waterloo
2138,499,PinchList: Leveraging Pinch Gestures for Hierarchical List Navigation on Smartphones, Pourang Irani,University of Manitoba
2139,500,Together in Bed? Couples' Mobile Technology Use in Bed, Tarja Salmela,University of Lapland
2140,500,Together in Bed? Couples' Mobile Technology Use in Bed, Ashley Colley,University of Lapland
2141,500,Together in Bed? Couples' Mobile Technology Use in Bed, Jonna Hakkila,University of Lapland
2142,501,23 Ways to Nudge: A Review of Technology-Mediated Nudging in Human-Computer Interaction, Ana Caraban,Instituto Superior Tecnico Persuasive Tech Lab Madeira-ITI
2143,501,23 Ways to Nudge: A Review of Technology-Mediated Nudging in Human-Computer Interaction, Evangelos Karapanos,Cyprus University of Technology
2144,501,23 Ways to Nudge: A Review of Technology-Mediated Nudging in Human-Computer Interaction, Daniel Goncalves,Instituto Superior Tecnico University of Lisbon
2145,501,23 Ways to Nudge: A Review of Technology-Mediated Nudging in Human-Computer Interaction, Pedro Campos,Madeira-ITI University of Madeira
2146,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Ahtsham Manzoor,Lahore University of Management Sciences
2147,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Safa Arooj,Lahore University of Management Sciences
2148,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Shaban Zulfiqar,Lahore University of Management Sciences
2149,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Murayyiam Parvez,Lahore University of Management Sciences
2150,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Suleman Shahid,Lahore University of Management Sciences
2151,502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation, Asim Karim,Lahore University of Management Sciences
2152,503,Embodied Imagination: An Approach to Stroke Recovery Combining Participatory Performance and Interactive Technology, Rosella P. Galindo Esparza,University of London
2153,503,Embodied Imagination: An Approach to Stroke Recovery Combining Participatory Performance and Interactive Technology, Patrick G. T. Healey,University of London
2154,503,Embodied Imagination: An Approach to Stroke Recovery Combining Participatory Performance and Interactive Technology, Lois Weaver,University of London
2155,503,Embodied Imagination: An Approach to Stroke Recovery Combining Participatory Performance and Interactive Technology, Matthew Delbridge,Melbourne University
2156,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Chris Bevan,University of Bristol
2157,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", David Philip Green,University of the West of England
2158,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Harry Farmer,University of Bath
2159,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Mandy Rose,University of the West of England
2160,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Kirsten Cater,University of Bristol
2161,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Danae Stanton Fraser,University of Bath
2162,504,"Behind the Curtain of the ""Ultimate Empathy Machine"": On the Composition of Virtual Reality Nonfiction Experiences", Helen Brown,University of Bath
2163,505,Online VR AR Lab and In-Situ: Comparison of Research Methods to Evaluate Smart Artifacts, Alexandra Voit,University of Stuttgart
2164,505,Online VR AR Lab and In-Situ: Comparison of Research Methods to Evaluate Smart Artifacts, Sven Mayer,University of Stuttgart
2165,505,Online VR AR Lab and In-Situ: Comparison of Research Methods to Evaluate Smart Artifacts, Valentin Schwind,University of Stuttgart
2166,505,Online VR AR Lab and In-Situ: Comparison of Research Methods to Evaluate Smart Artifacts, Niels Henze,University of Regensburg
2167,506,Guideline-Based Evaluation of Web Readability, Aliaksei Miniukovich,University of Trento
2168,506,Guideline-Based Evaluation of Web Readability, Michele Scaltritti,Universita degli Studi di Trento
2169,506,Guideline-Based Evaluation of Web Readability, Simone Sulpizio,Vita-Salute San Raffaele University
2170,506,Guideline-Based Evaluation of Web Readability, Antonella De Angeli,Free University of Bolzano
2171,507,Trolled by the Trolley Problem: On What Matters for Ethical Decision Making in Automated Vehicles, Alexander G. Mirnig,University of Salzburg
2172,507,Trolled by the Trolley Problem: On What Matters for Ethical Decision Making in Automated Vehicles, Alexander Meschtscherjakov,University of Salzburg
2173,508,Exploring and Designing for Memory Impairments in Depression, Chengcheng Qu,Lancaster University
2174,508,Exploring and Designing for Memory Impairments in Depression, Corina Sas,Lancaster University
2175,508,Exploring and Designing for Memory Impairments in Depression, Gavin Doherty,Trinity College Dublin
2176,509,Understanding Kinaesthetic Creativity in Dance, Stacy Hsueh,University Paris-Sud
2177,509,Understanding Kinaesthetic Creativity in Dance, Sarah Fdili Alaoui,University Paris-Sud
2178,509,Understanding Kinaesthetic Creativity in Dance, Wendy E. Mackay,Universite Paris-Saclay
2179,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Caitlin Kuhlman,Worcester Polytechnic Institute
2180,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Diana Doherty,Worcester Polytechnic Institute
2181,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Malika Nurbekova,Worcester Polytechnic Institute
2182,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Goutham Deva,Worcester Polytechnic Institute
2183,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Zarni Phyo,Worcester Polytechnic Institute
2184,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Paul-Henry Schoenhagen,Worcester Polytechnic Institute
2185,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, MaryAnn VanValkenburg,Worcester Polytechnic Institute
2186,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Elke Rundensteiner,Worcester Polytechnic Institute
2187,510,Evaluating Preference Collection Methods for Interactive Ranking Analytics, Lane Harrison,Worcester Polytechnic Institute
2188,511,To Repeat or Not to Repeat? Redesigning Repeating Auditory Alarms Based on EEG Analysis, Yi-Chen Lee,National Chiao Tung University
2189,511,To Repeat or Not to Repeat? Redesigning Repeating Auditory Alarms Based on EEG Analysis, Fu-Yin Cherng,National Chiao Tung University
2190,511,To Repeat or Not to Repeat? Redesigning Repeating Auditory Alarms Based on EEG Analysis, Jung-Tai King,National Chiao Tung University
2191,511,To Repeat or Not to Repeat? Redesigning Repeating Auditory Alarms Based on EEG Analysis, Wen-Chieh Lin,National Chiao Tung University
2192,512,It Broadens My Mind: Empowering People with Cognitive Disabilities through Computing Education, Varsha Koushik,University of Colorado Boulder
2193,512,It Broadens My Mind: Empowering People with Cognitive Disabilities through Computing Education, Shaun K. Kane,University of Colorado Boulder
2194,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Bettina Nissen,University of Edinburgh
2195,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Victoria Neumann,Lancaster University
2196,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Mateusz Mikusz,Lancaster University
2197,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Rory Gianni,University of Edinburgh
2198,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Sarah Clinch,University of Manchester
2199,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Chris Speed,University of Edinburgh
2200,513,Should I Agree? Delegating Consent Decisions Beyond the Individual, Nigel Davies,Lancaster University
2201,514,Design and Evaluation of a Social Media Writing Support Tool for People with Dyslexia, Shaomei Wu,Facebook
2202,514,Design and Evaluation of a Social Media Writing Support Tool for People with Dyslexia, Lindsay Reynolds,Facebook
2203,514,Design and Evaluation of a Social Media Writing Support Tool for People with Dyslexia, Xian Li,Facebook
2204,514,Design and Evaluation of a Social Media Writing Support Tool for People with Dyslexia, Francisco Guzman,Facebook
2205,515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction, Weinan Shi,Tsinghua University
2206,515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction, Chun Yu,Tsinghua University
2207,515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction, Shuyi Fan,Tsinghua University
2208,515,VIPBoard: Improving Screen-Reader Keyboard for Visually Impaired People with Character-Level Auto Correction, Feng Wang,Tsinghua University
