"","ID","Title","Author","new$Organization"
"1622",377,"Programmable Donations: Exploring Escrow-Based Conditional Giving"," Ludwig Trotter",NA
"1623",377,"Programmable Donations: Exploring Escrow-Based Conditional Giving"," Mike Harding",NA
"1624",377,"Programmable Donations: Exploring Escrow-Based Conditional Giving"," Nigel Davies","Lancaster University"
"1625",377,"Programmable Donations: Exploring Escrow-Based Conditional Giving"," Chris Speed","University of Edinburgh"
"1626",377,"Programmable Donations: Exploring Escrow-Based Conditional Giving"," John Vines","Northumbria University"
"1627",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Aditya Shekhar Nittala","Saarland University"
"1628",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Klaus Kruttwig","INM-Leibniz Institute for New Materials"
"1629",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Jaeyeon Lee","Korea Advanced Institute of Science and Technology"
"1630",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Roland Bennewitz",NA
"1631",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Eduard Arzt","INM-Leibniz Institute for New Materials"
"1632",378,"Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception"," Jurgen Steimle","Saarland University"
"1633",379,"Exploring Crowdsourced Work in Low-Resource Settings"," Manu Chopra",NA
"1634",379,"Exploring Crowdsourced Work in Low-Resource Settings"," Indrani Medhi Thies",NA
"1635",379,"Exploring Crowdsourced Work in Low-Resource Settings"," Joyojeet Pal",NA
"1636",379,"Exploring Crowdsourced Work in Low-Resource Settings"," Colin Scott",NA
"1637",379,"Exploring Crowdsourced Work in Low-Resource Settings"," William Thies",NA
"1638",379,"Exploring Crowdsourced Work in Low-Resource Settings"," Vivek Seshadri","Microsoft Research"
"1639",380,"Using Both Hands: Tangibles for Stroke Rehabilitation in the Home"," Mikko Kyto","Aalto University"
"1640",380,"Using Both Hands: Tangibles for Stroke Rehabilitation in the Home"," Laura Maye","Aalto University"
"1641",380,"Using Both Hands: Tangibles for Stroke Rehabilitation in the Home"," David McGookin","Aalto University"
"1642",381,"Barriers to End-User Designers of Augmented Fabrication"," Chandan Mahapatra","Rochester Institute of Technology"
"1643",381,"Barriers to End-User Designers of Augmented Fabrication"," Jonas Kjeldmand Jensen","University of Copenhagen"
"1644",381,"Barriers to End-User Designers of Augmented Fabrication"," Michael McQuaid","Rochester Institute of Technology"
"1645",381,"Barriers to End-User Designers of Augmented Fabrication"," Daniel Ashbrook","University of Copenhagen"
"1646",382,"Bookly: An Interactive Everyday Artifact Showing the Time of Physically Accumulated Reading Activity"," Somi Ju",NA
"1647",382,"Bookly: An Interactive Everyday Artifact Showing the Time of Physically Accumulated Reading Activity"," Kyung-Ryong Lee",NA
"1648",382,"Bookly: An Interactive Everyday Artifact Showing the Time of Physically Accumulated Reading Activity"," Subin Kim",NA
"1649",382,"Bookly: An Interactive Everyday Artifact Showing the Time of Physically Accumulated Reading Activity"," Young-Woo Park","Ulsan National Institute of Science and Technology"
"1650",383,"Empowering Expression for Users with Aphasia through Constrained Creativity"," Timothy Neate",NA
"1651",383,"Empowering Expression for Users with Aphasia through Constrained Creativity"," Abi Roper",NA
"1652",383,"Empowering Expression for Users with Aphasia through Constrained Creativity"," Stephanie Wilson",NA
"1653",383,"Empowering Expression for Users with Aphasia through Constrained Creativity"," Jane Marshall","University of London"
"1654",384,"The Race Towards Digital Wellbeing: Issues and Opportunities"," Alberto Monge Roffarello",NA
"1655",384,"The Race Towards Digital Wellbeing: Issues and Opportunities"," Luigi De Russis","Politecnico di Torino"
"1656",385,"Autonomous Distributed Energy Systems: Problematising the Invisible through Design Drama and Deliberation"," Larissa Pschetz","University of Edinburgh"
"1657",385,"Autonomous Distributed Energy Systems: Problematising the Invisible through Design Drama and Deliberation"," Kruakae Pothong","University College London"
"1658",385,"Autonomous Distributed Energy Systems: Problematising the Invisible through Design Drama and Deliberation"," Chris Speed","University of Edinburgh"
"1659",386,"Empowering End Users in Debugging Trigger-Action Rules"," Fulvio Corno",NA
"1660",386,"Empowering End Users in Debugging Trigger-Action Rules"," Luigi De Russis",NA
"1661",386,"Empowering End Users in Debugging Trigger-Action Rules"," Alberto Monge Roffarello","Politecnico di Torino"
"1662",387,"Mapping the Landscape of Creativity Support Tools in HCI"," Jonas Frich",NA
"1663",387,"Mapping the Landscape of Creativity Support Tools in HCI"," Lindsay MacDonald Vermeulen",NA
"1664",387,"Mapping the Landscape of Creativity Support Tools in HCI"," Christian Remy",NA
"1665",387,"Mapping the Landscape of Creativity Support Tools in HCI"," Michael Mose Biskjaer",NA
"1666",387,"Mapping the Landscape of Creativity Support Tools in HCI"," Peter Dalsgaard",NA
"1667",387,"Mapping the Landscape of Creativity Support Tools in HCI","","Aarhus University"
"1668",388,"Follow the Money: Managing Personal Finance Digitally"," Makayla Lewis",NA
"1669",388,"Follow the Money: Managing Personal Finance Digitally"," Mark Perry","Brunel University London"
"1670",389,"Crowdworker Economics in the Gig Economy"," Jason T. Jacques",NA
"1671",389,"Crowdworker Economics in the Gig Economy"," Per Ola Kristensson","University of Cambridge"
"1672",390,"Why Do You Need This? Selective Disclosure of Data Among Citizen Scientists"," Anna Rudnicka",NA
"1673",390,"Why Do You Need This? Selective Disclosure of Data Among Citizen Scientists"," Anna L. Cox","University College London"
"1674",390,"Why Do You Need This? Selective Disclosure of Data Among Citizen Scientists"," Sandy J. J. Gould","University of Birmingham"
"1675",391,"Frame Analysis of Voice Interaction Gameplay"," Fraser Allison",NA
"1676",391,"Frame Analysis of Voice Interaction Gameplay"," Joshua Newn",NA
"1677",391,"Frame Analysis of Voice Interaction Gameplay"," Wally Smith","The University of Melbourne"
"1678",391,"Frame Analysis of Voice Interaction Gameplay"," Marcus Carter","The University of Sydney"
"1679",391,"Frame Analysis of Voice Interaction Gameplay"," Martin Gibbs","The University of Melbourne"
"1680",392,"A Tale of Two Perspectives: A Conceptual Framework of User Expectations and Experiences of Instructional Fitness Apps"," Ahed Aladwan",NA
"1681",392,"A Tale of Two Perspectives: A Conceptual Framework of User Expectations and Experiences of Instructional Fitness Apps"," Ryan M. Kelly",NA
"1682",392,"A Tale of Two Perspectives: A Conceptual Framework of User Expectations and Experiences of Instructional Fitness Apps"," Steven Baker",NA
"1683",392,"A Tale of Two Perspectives: A Conceptual Framework of User Expectations and Experiences of Instructional Fitness Apps"," Eduardo Velloso","University of Melbourne"
"1684",393,"PicMe: Interactive Visual Guidance for Taking Requested Photo Composition"," Minju Kim","Korea Advanced Institute of Science and Technology"
"1685",393,"PicMe: Interactive Visual Guidance for Taking Requested Photo Composition"," Jungjin Lee","KAI Inc."
"1686",394,"Power Struggles and Disciplined Designers - A Nexus Analytic Inquiry on Cross-Disciplinary Research and Design"," Netta Iivari","University of Oulu"
"1687",395,"Evaluating Sustainable Interaction Design of Digital Services: The Case of YouTube"," Chris Preist",NA
"1688",395,"Evaluating Sustainable Interaction Design of Digital Services: The Case of YouTube"," Daniel Schien",NA
"1689",395,"Evaluating Sustainable Interaction Design of Digital Services: The Case of YouTube"," Paul Shabajee","University of Bristol"
"1690",396,"Affinity Lens: Data-Assisted Affinity Diagramming with Augmented Reality"," Hariharan Subramonyam","University of Michigan"
"1691",396,"Affinity Lens: Data-Assisted Affinity Diagramming with Augmented Reality"," Steven M. Drucker","Microsoft Research"
"1692",396,"Affinity Lens: Data-Assisted Affinity Diagramming with Augmented Reality"," Eytan Adar","University of Michigan"
"1693",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," Julie Doyle","Dundalk Institute of Technology"
"1694",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," Emma Murphy","Trinity College Dublin"
"1695",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," Janneke Kuiper","Vrije Universiteit Brussel"
"1696",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," Suzanne Smith","Dundalk Institute of Technology"
"1697",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," Caoimhe Hannigan","Trinity College Dublin"
"1698",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," An Jacobs","Vrije Universiteit Brussel"
"1699",397,"Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions"," John Dinsmore","Trinity College Dublin"
"1700",398,"The Performative Mirror Space"," Rachel Jacobs",NA
"1701",398,"The Performative Mirror Space"," Holger Schnadelbach","University of Nottingham"
"1702",398,"The Performative Mirror Space"," Nils Jager","University of Loughborough"
"1703",398,"The Performative Mirror Space"," Silvia",NA
"1704",398,"The Performative Mirror Space"," Leal",NA
"1705",398,"The Performative Mirror Space"," Robin Shackford","Independent Creative"
"1706",398,"The Performative Mirror Space"," Steve Benford",NA
"1707",398,"The Performative Mirror Space"," Roma Patel","University of Nottingham"
"1708",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," Arne Berger","Chemnitz University of Technology"
"1709",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," William Odom","Simon Fraser University"
"1710",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," Michael Storz",NA
"1711",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," Andreas Bischof",NA
"1712",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," Albrecht Kurze","Chemnitz University of Technology"
"1713",399,"The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home"," Eva Hornecker","Bauhaus-Universitat Weimar"
"1714",400,"Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects"," Adwait Sharma",NA
"1715",400,"Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects"," Joan Sol Roo",NA
"1716",400,"Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects"," Jurgen Steimle","Saarland University"
"1717",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Jo-Yu Lo",NA
"1718",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Da-Yuan Huang",NA
"1719",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Tzu-Sheng Kuo","National Taiwan University"
"1720",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Chen-Kuo Sun","National Taiwan University"
"1721",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Jun Gong","Dartmouth College"
"1722",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Teddy Seyed","University of Calgary"
"1723",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Xing-Dong Yang","Dartmouth College"
"1724",401,"AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits"," Bing-Yu Chen","National Taiwan University"
"1725",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," Sarah Foley","University College Cork"
"1726",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," Daniel Welsh","Newcastle University"
"1727",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," Nadia Pantidi","University College Cork"
"1728",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," Kellie Morrissey",NA
"1729",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," Tom Nappey","Newcastle University"
"1730",402,"Printer Pals: Experience-Centered Design to Support Agency for People with Dementia"," John McCarthy","University College Cork"
"1731",403,"Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study"," Gunnar Stevens","University of Siegen"
"1732",403,"Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study"," Paul Bossauer",NA
"1733",403,"Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study"," Stephanie Vonholdt",NA
