ID,Title,Org,"Using scientific discoveries to inform design practice is an important, but difficult, objective in HCI. In this paper, we provide an overview of Translational Science in HCI by triangulating literature related to the research-practice gap with interview data from many parties engaged (or not) in translating HCI knowledge. We propose a model for Translational Science in HCI based on the concept of a continuum to describe how knowledge progresses (or stalls) through multiple steps and translations until it can influence design practice. The model offers a conceptual framework that can be used by researchers and practitioners to visualize and describe the progression of HCI knowledge through a sequence of translations. Additionally, the model may facilitate a precise identification of translational barriers, which allows devising more effective strategies to increase the use of scientific findings in design practice."
513,Should I Agree? Delegating Consent Decisions Beyond the Individual,Lancaster University,
560,Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices,Lancaster University,
610,Resolving Target Ambiguity in 3D Gaze Interaction through VOR Depth Estimation,Lancaster University,
610,Resolving Target Ambiguity in 3D Gaze Interaction through VOR Depth Estimation,Lancaster University,
627,An Exploration of Bitcoin Mining Practices: Miners' Trust Challenges and Motivations,Lancaster University,
502,ALAP: Accessible LaTeX Based Mathematical Document Authoring and Presentation,Lahore University of Management Sciences,
225,Everything's the Phone: Understanding the Phone's Supercharged Role in Parent-Teen Relationships,Laboratory for Intelligent Systems in Tourism,
234,Bring the Outside In: Providing Accessible Experiences Through VR for People with Dementia in Locked Psychiatric Hospitals,Kyoto Sangyo University,
32,Design Goals for Playful Technology to Support Physical Activity Among Wheelchair Users,KU Leuven,
243,HCI and Affective Health: Taking stock of a decade of studies and charting future research directions,KTH Royal Institute of Technology in Stockholm,
243,HCI and Affective Health: Taking stock of a decade of studies and charting future research directions,KTH Royal Institute of Technology in Stockholm,
285,The Right to the Sustainable Smart City,KTH Royal Institute of Technology,
600,Emotion Work in Experience-Centered Design,KTH Royal Institute of Technology,
600,Emotion Work in Experience-Centered Design,KTH Royal Institute of Technology,
600,Emotion Work in Experience-Centered Design,KTH Royal Institute of Technology,
615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality,KTH Royal Institute of Technology,
615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality,KTH Royal Institute of Technology,
615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality,KTH Royal Institute of Technology,
615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality,KTH Royal Institute of Technology,
633,Electronic Health Records Are More Than a Work Tool: Conflicting Needs of Direct and Indirect Stakeholders,KTH Royal Institute of Technology,
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation,KTH Royal Institute of Technology,
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation,KTH Royal Institute of Technology,
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation,KTH Royal Institute of Technology,
228,AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks,Korea University,
228,AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks,Korea University,
596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis,Korea University,
25,Diagnosing and Coping with Mode Errors in Korean-English Dual-language Keyboard,Korea Advanced Institute of Science and Technology,
171,Evaluating the Combination of Visual Communication Cues for HMD-based Mixed Reality Remote Collaboration,Korea Advanced Institute of Science and Technology,
171,Evaluating the Combination of Visual Communication Cues for HMD-based Mixed Reality Remote Collaboration,Korea Advanced Institute of Science and Technology,
175,VirtualComponent: A Mixed-Reality Tool for Designing and Tuning Breadboarded Circuits,Korea Advanced Institute of Science and Technology,
326,The Effects of Interruption Timings on Autonomous Height-Adjustable Desks that Respond to Task Changes,Korea Advanced Institute of Science and Technology,
326,The Effects of Interruption Timings on Autonomous Height-Adjustable Desks that Respond to Task Changes,Korea Advanced Institute of Science and Technology,
378,Like A Second Skin: Understanding How Epidermal Devices Affect Human Tactile Perception,Korea Advanced Institute of Science and Technology,
393,PicMe: Interactive Visual Guidance for Taking Requested Photo Composition,Korea Advanced Institute of Science and Technology,
440,Ten-Minute Silence: A New Notification UX of Mobile Instant Messenger,Korea Advanced Institute of Science and Technology,
482,Co-Performing Agent: Design for Building User-Agent Partnership in Learning and Adaptive Services,Korea Advanced Institute of Science and Technology,
558,Geometrically Compensating Effect of End-to-End Latency in Moving-Target Selection Games,Korea Advanced Institute of Science and Technology,
558,Geometrically Compensating Effect of End-to-End Latency in Moving-Target Selection Games,Korea Advanced Institute of Science and Technology,
582,SmartManikin: Virtual Humans with Agency for Design Tools,Korea Advanced Institute of Science and Technology,
611,Slow Robots for Unobtrusive Posture Correction,Korea Advanced Institute of Science and Technology,
611,Slow Robots for Unobtrusive Posture Correction,Korea Advanced Institute of Science and Technology,
611,Slow Robots for Unobtrusive Posture Correction,Korea Advanced Institute of Science and Technology,
611,Slow Robots for Unobtrusive Posture Correction,Korea Advanced Institute of Science and Technology,
695,LocknType: Lockout Task Intervention for Discouraging Smartphone App Use,Korea Advanced Institute of Science and Technology,
695,LocknType: Lockout Task Intervention for Discouraging Smartphone App Use,Korea Advanced Institute of Science and Technology,
699,How to Design Voice Based Navigation for How-To Videos,Korea Advanced Institute of Science and Technology,
699,How to Design Voice Based Navigation for How-To Videos,Korea Advanced Institute of Science and Technology,
366,An Analytic Model for Time Efficient Personal Hierarchies,Kochi University of Technology & University of Manitoba,
366,An Analytic Model for Time Efficient Personal Hierarchies,Kochi University of Technology,
616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays,Kochi University of Technology,
248,The Design of Social Drones: A Review of Studies on Autonomous Flyers in Inhabited Environments,Koc University & Qualisys AB,
248,The Design of Social Drones: A Review of Studies on Autonomous Flyers in Inhabited Environments,Koc University,
248,The Design of Social Drones: A Review of Studies on Autonomous Flyers in Inhabited Environments,Koc University,
233,Optimising Encoding for Vibrotactile Skin Reading,Know Center,
106,'I make up a silly name': Understanding Children's Perception of Privacy Risks Online,King's College London,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Kensington Park School,
168,ThermalBracelet: Exploring Thermal Haptic Feedback Around the Wrist,Keio University Graduate School of Media Design,
168,ThermalBracelet: Exploring Thermal Haptic Feedback Around the Wrist,Keio University Graduate School of Media Design,
462,Continuous Alertness Assessments: Using EOG Glasses to Unobtrusively Monitor Fatigue Levels In-The-Wild,Keio University,
462,Continuous Alertness Assessments: Using EOG Glasses to Unobtrusively Monitor Fatigue Levels In-The-Wild,Keio University,
144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving,Katholische Universitat Eichstatt-Ingolstadt & Technische Hochschule Ingolstadt,
155,JigFab: Computational Fabrication of Constraints to Facilitate Woodworking with Power Tools,Katholieke Universiteit Leuven,
615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality,Karlstad University,
547,I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads,Karlsruhe Institute of Technology,
547,I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads,Karlsruhe Institute of Technology,
468,Supporting Communication About Values Between People with Multiple Chronic Conditions and their Providers,Kaiser Permanente Washington Health Research Institute,
468,Supporting Communication About Values Between People with Multiple Chronic Conditions and their Providers,Kaiser Permanente Washington Health Research Institute,
653,Facilitating Self-reflection about Values and Self-care Among Individuals with Chronic Conditions,Kaiser Permanente Washington Health Research Institute,
653,Facilitating Self-reflection about Values and Self-care Among Individuals with Chronic Conditions,Kaiser Permanente Washington Health Research Institute,
393,PicMe: Interactive Visual Guidance for Taking Requested Photo Composition,KAI Inc.,
652,Cognitive Aids in Acute Care: Investigating How Cognitive Aids Affect and Support In-hospital Emergency Teams,Julius-Maximilians-University,
609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training,Johns Hopkins University,
346,Lost in Style: Gaze-driven Adaptive Aid for VR Navigation,Japan Broadcasting Corporation,
208,Haptic Navigation Cues on the Steering Wheel,Jaguar Land Rover Ltd.,
5,Seeing with New Eyes: Designing for In-the-Wild Museum Gifting,IT University of Copenhagen,
530,Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation,IRT,
231,Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya,International University of Management,
578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia,International Institute of Socio-Informatics,
158,WhatFutures: Designing Large-Scale Engagements on WhatsApp,International Federation of Red Cross and Red Crescent Societies,
435,Our Story: Addressing Challenges in Development Contexts for Sustainable Participatory Video,International Federation of Red Cross & Red Crescent Societies,
602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions,International Computer Science Institute & University of California Berkeley,
602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions,International Computer Science Institute,
163,Coding for Outdoor Play: A Coding Platform for Children to Invent and Enhance Outdoor Play Experiences,Interdisciplinary Center IDC,
413,Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes,Interdisciplinary Center,
247,Enhancing Texture Perception in Virtual Reality Using 3D-Printed Hair Structures,Intel Visual Computing Institute,
