"","ID","Title","Authors"
"2516",410,"Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations"," Bilal Saleem (Information Technology University)"
"3218",410,"Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations"," Awais Athar (European Bioinformatics Institute)"
"3920",410,"Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations"," Umar Saif (Information Technology University)"
"4622",410,"Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations"," Roni Rosenfeld (Carnegie Mellon University)"
"411",411,"ORC Layout: Adaptive GUI Layout with OR-Constraints"," Yue Jiang (University of Maryland College Park)"
"1113",411,"ORC Layout: Adaptive GUI Layout with OR-Constraints"," Ruofei Du (University of Maryland College Park & Google)"
"1815",411,"ORC Layout: Adaptive GUI Layout with OR-Constraints"," Christof Lutteroth (University of Bath)"
"2517",411,"ORC Layout: Adaptive GUI Layout with OR-Constraints"," Wolfgang Stuerzlinger (Simon Fraser University)"
"412",412,"Exploring Interaction Fidelity in Virtual Reality: Object Manipulation and Whole-Body Movements"," Katja Rogers"
"1114",412,"Exploring Interaction Fidelity in Virtual Reality: Object Manipulation and Whole-Body Movements"," Jana Funke"
"1816",412,"Exploring Interaction Fidelity in Virtual Reality: Object Manipulation and Whole-Body Movements"," Julian Frommel"
"2518",412,"Exploring Interaction Fidelity in Virtual Reality: Object Manipulation and Whole-Body Movements"," Sven Stamm"
"3220",412,"Exploring Interaction Fidelity in Virtual Reality: Object Manipulation and Whole-Body Movements"," Michael Weber (Ulm University)"
"413",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Tom Hitron"
"1115",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Yoav Orlev"
"1817",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Iddo Wald"
"2519",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Ariel Shamir"
"3221",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Hadas Erel"
"3923",413,"Can Children Understand Machine Learning Concepts? The Effect of Uncovering Black Boxes"," Oren Zuckerman (Interdisciplinary Center)"
"414",414,"Evaluation of Appearance-Based Methods and Implications for Gaze-Based Applications"," Xucong Zhang (Saarland University)"
"1116",414,"Evaluation of Appearance-Based Methods and Implications for Gaze-Based Applications"," Yusuke Sugano (Osaka University)"
"1818",414,"Evaluation of Appearance-Based Methods and Implications for Gaze-Based Applications"," Andreas Bulling (University of Stuttgart)"
"415",415,"Explicating ""Implicit Interaction"": An Examination of the Concept and Challenges for Research"," Barış Serim (University of Helsinki & Aalto University)"
"1117",415,"Explicating ""Implicit Interaction"": An Examination of the Concept and Challenges for Research"," Giulio Jacucci (University of Helsinki)"
"416",416,"Charting Subtle Interaction in the HCI Literature"," Henning Pohl"
"1118",416,"Charting Subtle Interaction in the HCI Literature"," Andreea Muresan"
"1820",416,"Charting Subtle Interaction in the HCI Literature"," Kasper Hornbæk (University of Copenhagen)"
"417",417,"Monotasking or Multitasking: Designing for Crowdworkers' Preferences"," Laura Lascau (University College London)"
"1119",417,"Monotasking or Multitasking: Designing for Crowdworkers' Preferences"," Sandy J. J. Gould (University of Birmingham)"
"1821",417,"Monotasking or Multitasking: Designing for Crowdworkers' Preferences"," Anna L. Cox"
"2523",417,"Monotasking or Multitasking: Designing for Crowdworkers' Preferences"," Elizaveta Karmannaya"
"3225",417,"Monotasking or Multitasking: Designing for Crowdworkers' Preferences"," Duncan P. Brumby (University College London)"
"418",418,"On the Latency of USB-Connected Input Devices"," Raphael Wimmer"
"1120",418,"On the Latency of USB-Connected Input Devices"," Andreas Schmid"
"1822",418,"On the Latency of USB-Connected Input Devices"," Florian Bockes (University of Regensburg)"
"419",419,"Analyzing the Use of Camera Glasses in the Wild"," Taryn Bipat (University of Washington)"
"1121",419,"Analyzing the Use of Camera Glasses in the Wild"," Maarten Willem Bos"
"1823",419,"Analyzing the Use of Camera Glasses in the Wild"," Rajan Vaish"
"2525",419,"Analyzing the Use of Camera Glasses in the Wild"," Andres Monroy-Hernandez (Snap Inc.)"
"420",420,"HawkEye â€"" Deploying a Design Fiction Probe"," Renee Noortman (Eindhoven University of Technology)"
"1122",420,"HawkEye â€"" Deploying a Design Fiction Probe"," Britta F. Schulte (University College London)"
"1824",420,"HawkEye â€"" Deploying a Design Fiction Probe"," Paul Marshall (University of Bristol)"
"2526",420,"HawkEye â€"" Deploying a Design Fiction Probe"," Saskia Bakker (Eindhoven University of Technology)"
"3228",420,"HawkEye â€"" Deploying a Design Fiction Probe"," Anna L. Cox (University College London)"
"421",421,"Exploring Media Capture of Meaningful Experiences to Support Families Living with Dementia"," James Hodge"
"1123",421,"Exploring Media Capture of Meaningful Experiences to Support Families Living with Dementia"," Kyle Montague (Newcastle University)"
"1825",421,"Exploring Media Capture of Meaningful Experiences to Support Families Living with Dementia"," Sandra Hastings (Silverline Memories)"
"2527",421,"Exploring Media Capture of Meaningful Experiences to Support Families Living with Dementia"," Kellie Morrissey (Open Lab)"
"422",422,"Understanding the Impact of TVIs on Technology Use and Selection by Children with Visual Impairments"," Catherine M. Baker (Creighton University)"
"1124",422,"Understanding the Impact of TVIs on Technology Use and Selection by Children with Visual Impairments"," Lauren R. Milne (Macalester University)"
"1826",422,"Understanding the Impact of TVIs on Technology Use and Selection by Children with Visual Impairments"," Richard E. Ladner (University of Washington)"
"423",423,"Student Perspectives on Digital Phenotyping: The Acceptability of Using Smartphone Data to Assess Mental Health"," John Rooksby (Northumbria University)"
"1125",423,"Student Perspectives on Digital Phenotyping: The Acceptability of Using Smartphone Data to Assess Mental Health"," Alistair Morrison (University of Glasgow)"
"1827",423,"Student Perspectives on Digital Phenotyping: The Acceptability of Using Smartphone Data to Assess Mental Health"," Dave Murray-Rust (University of Edinburgh)"
"424",424,"A-line: 4D Printing Morphing Linear Composite Structures"," Guanyun Wang (Carnegie Mellon University)"
"1126",424,"A-line: 4D Printing Morphing Linear Composite Structures"," Ye Tao (Zhejiang University & Carnegie Mellon University)"
"1828",424,"A-line: 4D Printing Morphing Linear Composite Structures"," Ozguc Bertug Capunaman"
"2530",424,"A-line: 4D Printing Morphing Linear Composite Structures"," Humphrey Yang"
"3232",424,"A-line: 4D Printing Morphing Linear Composite Structures"," Lining Yao (Carnegie Mellon University)"
"425",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Lukas Gehrke"
"1127",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Sezen Akman (Technical University of Berlin)"
"1829",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Pedro Lopes (University of Chicago)"
"2531",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Albert Chen (University of Chicago)"
"3233",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Avinash Kumar Singh (National Chiao Tung University)"
"3935",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Hsiang-Ting Chen"
"4637",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Chin-Teng Lin (University of Technology Sydney)"
"5339",425,"Detecting Visuo-Haptic Mismatches in Virtual Reality using the Prediction Error Negativity of Event-Related Brain Potentials"," Klaus Gramann (University of California San Diego)"
"426",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Zhongxiu Peddycord-Liu"
"1128",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Veronica Catete"
"1830",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Jessica Vandenberg"
"2532",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Tiffany Barnes"
"3234",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Collin F. Lynch"
"3936",426,"A Field Study of Teachers Using a Curriculum-integrated Digital Game"," Teomara Rutherford (North Carolina State University)"
"427",427,"Feeling Fireworks: An Inclusive Tactile Firework Display"," Dorothea Reusser (Disney Research & ETH Zurich)"
"1129",427,"Feeling Fireworks: An Inclusive Tactile Firework Display"," Espen Knoop (Disney Research)"
"1831",427,"Feeling Fireworks: An Inclusive Tactile Firework Display"," Roland Siegwart (ETH Zurich)"
"2533",427,"Feeling Fireworks: An Inclusive Tactile Firework Display"," Paul Beardsley (Disney Research)"
"428",428,"Social Play in an Exergame: How the Need to Belong Predicts Adherence"," Maximus D. Kaos (Queen's University & Aalto University)"
"1130",428,"Social Play in an Exergame: How the Need to Belong Predicts Adherence"," Ryan E. Rhodes (University of Victoria)"
"1832",428,"Social Play in an Exergame: How the Need to Belong Predicts Adherence"," Perttu Hamalainen (Aalto University)"
"2534",428,"Social Play in an Exergame: How the Need to Belong Predicts Adherence"," T.C. Nicholas Graham (Queen's University)"
"429",429,"Around the (Virtual) World: Infinite Walking in Virtual Reality Using Electrical Muscle Stimulation"," Jonas Auda"
"1131",429,"Around the (Virtual) World: Infinite Walking in Virtual Reality Using Electrical Muscle Stimulation"," Max Pascher"
"1833",429,"Around the (Virtual) World: Infinite Walking in Virtual Reality Using Electrical Muscle Stimulation"," Stefan Schneegass (Universitat Duisburg-Essen)"
"430",430,"How Do Distance Learners Connect?: Shared Identity Focused Work and Future Possibilities"," Na Sun"
"1132",430,"How Do Distance Learners Connect?: Shared Identity Focused Work and Future Possibilities"," Xiying Wang"
"1834",430,"How Do Distance Learners Connect?: Shared Identity Focused Work and Future Possibilities"," Mary Beth Rosson (Pennsylvania State University)"
"431",431,"Security Managers Are Not The Enemy Either"," Lena Reinfelder (Friedrich-Alexander-Universitat Erlangen-Nurnberg)"
"1133",431,"Security Managers Are Not The Enemy Either"," Robert Landwirth (Technical University Darmstadt & Fraunhofer SIT)"
"1835",431,"Security Managers Are Not The Enemy Either"," Zinaida Benenson (Friedrich-Alexander-Universitat Erlangen-Nurnberg)"
"432",432,"Older Voices: Supporting Community Radio Production for Civic Participation in Later Life"," Arlind Reuter (Newcastle University)"
"1134",432,"Older Voices: Supporting Community Radio Production for Civic Participation in Later Life"," Tom Bartindale (Monash University)"
"1836",432,"Older Voices: Supporting Community Radio Production for Civic Participation in Later Life"," Kellie Morrissey"
"2538",432,"Older Voices: Supporting Community Radio Production for Civic Participation in Later Life"," Thomas Scharf"
"3240",432,"Older Voices: Supporting Community Radio Production for Civic Participation in Later Life"," Jennifer Liddle (Newcastle University)"
"433",433,"Reveal: Investigating Proactive Location-Based Reminiscing with Personal Digital Photo Repositories"," David McGookin (Aalto University)"
"434",434,"What is Fair Shipping Anyway?: Using Design Fiction to Raise Ethical Awareness in an Industrial Context"," Yiying Wu (Aalto University)"
"1136",434,"What is Fair Shipping Anyway?: Using Design Fiction to Raise Ethical Awareness in an Industrial Context"," Sus Lyckvi (Chalmers University of Technology)"
"1838",434,"What is Fair Shipping Anyway?: Using Design Fiction to Raise Ethical Awareness in an Industrial Context"," Virpi Roto (Aalto University)"
"435",435,"Our Story: Addressing Challenges in Development Contexts for Sustainable Participatory Video"," Tom Bartindale (Monash University)"
"1137",435,"Our Story: Addressing Challenges in Development Contexts for Sustainable Participatory Video"," Delvin Varghese (Newcastle University)"
"1839",435,"Our Story: Addressing Challenges in Development Contexts for Sustainable Participatory Video"," Guy Schofield (University of York)"
"2541",435,"Our Story: Addressing Challenges in Development Contexts for Sustainable Participatory Video"," Miki Tsukamoto (International Federation of Red Cross & Red Crescent Societies)"
"436",436,"Integrating Multimedia Tools to Enrich Interactions in Live Streaming for Language Learning"," Di (Laura) Chen (University of Toronto)"
"1138",436,"Integrating Multimedia Tools to Enrich Interactions in Live Streaming for Language Learning"," Dustin Freeman (Escape Character Inc.)"
"1840",436,"Integrating Multimedia Tools to Enrich Interactions in Live Streaming for Language Learning"," Ravin Balakrishnan (University of Toronto)"
"437",437,"Spaces and Traces: Implications of Smart Technology in Public Housing"," Sandjar Kozubaev"
"1139",437,"Spaces and Traces: Implications of Smart Technology in Public Housing"," Fernando Rochaix"
