ID,Title,Authors,Org
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, Julie Doyle (Dundalk Institute of Technology),Dundalk Institute of Technology
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, Emma Murphy (Trinity College Dublin),Trinity College Dublin
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, Janneke Kuiper (Vrije Universiteit Brussel),Vrije Universiteit Brussel
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, Suzanne Smith (Dundalk Institute of Technology),Dundalk Institute of Technology
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, Caoimhe Hannigan (Trinity College Dublin),Trinity College Dublin
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, An Jacobs (Vrije Universiteit Brussel),Vrije Universiteit Brussel
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions, John Dinsmore (Trinity College Dublin),Trinity College Dublin
398,The Performative Mirror Space, Rachel Jacobs,University of Nottingham
398,The Performative Mirror Space, Holger Schnadelbach (University of Nottingham),University of Nottingham
398,The Performative Mirror Space, Nils Jager (University of Loughborough),University of Loughborough
398,The Performative Mirror Space, Silvia,Independent Creative
398,The Performative Mirror Space, Leal,Independent Creative
398,The Performative Mirror Space, Robin Shackford (Independent Creative),Independent Creative
398,The Performative Mirror Space, Steve Benford,University of Nottingham
398,The Performative Mirror Space, Roma Patel (University of Nottingham),University of Nottingham
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, Arne Berger (Chemnitz University of Technology),Chemnitz University of Technology
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, William Odom (Simon Fraser University),Simon Fraser University
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, Michael Storz,Chemnitz University of Technology
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, Andreas Bischof,Chemnitz University of Technology
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, Albrecht Kurze (Chemnitz University of Technology),Chemnitz University of Technology
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home, Eva Hornecker (Bauhaus-Universitat Weimar),Bauhaus-Universitat Weimar
400,Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects, Adwait Sharma,Saarland University
400,Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects, Joan Sol Roo,Saarland University
400,Grasping Microgestures: Eliciting Single-hand Microgestures for Handheld Objects, Jurgen Steimle (Saarland University),Saarland University
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Jo-Yu Lo,National Taiwan University
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Da-Yuan Huang,National Taiwan University
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Tzu-Sheng Kuo (National Taiwan University),National Taiwan University
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Chen-Kuo Sun (National Taiwan University),National Taiwan University
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Jun Gong (Dartmouth College),Dartmouth College
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Teddy Seyed (University of Calgary),University of Calgary
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Xing-Dong Yang (Dartmouth College),Dartmouth College
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits, Bing-Yu Chen (National Taiwan University),National Taiwan University
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, Sarah Foley (University College Cork),University College Cork
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, Daniel Welsh (Newcastle University),Newcastle University
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, Nadia Pantidi (University College Cork),University College Cork
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, Kellie Morrissey,Newcastle University
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, Tom Nappey (Newcastle University),Newcastle University
402,Printer Pals: Experience-Centered Design to Support Agency for People with Dementia, John McCarthy (University College Cork),University College Cork
403,Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study, Gunnar Stevens (University of Siegen),University of Siegen
403,Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study, Paul Bossauer,Bonn-Rhein-Sieg University
403,Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study, Stephanie Vonholdt,Bonn-Rhein-Sieg University
403,Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study, Christina Pakusch (Bonn-Rhein-Sieg University),Bonn-Rhein-Sieg University
404,Expression of Curiosity in Social Robots: Design, Perception and Effects on Behaviour,University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Jessy Ceha,University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Nalin Chhibber,University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Joslin Goh,University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Corina McDonald (University of Waterloo),University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Pierre-Yves Oudeyer (Inria Bordeaux Sud-Ouest),Inria Bordeaux Sud-Ouest
404,Expression of Curiosity in Social Robots: Design, Dana Kulic,University of Waterloo
404,Expression of Curiosity in Social Robots: Design, Edith Law (University of Waterloo),University of Waterloo
405,Understanding and Mitigating Worker Biases in the Crowdsourced Collection of Subjective Judgments, Christoph Hube,Leibniz Universtat Hannover
405,Understanding and Mitigating Worker Biases in the Crowdsourced Collection of Subjective Judgments, Besnik Fetahu,Leibniz Universtat Hannover
405,Understanding and Mitigating Worker Biases in the Crowdsourced Collection of Subjective Judgments, Ujwal Gadiraju (Leibniz Universtat Hannover),Leibniz Universtat Hannover
406,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction, Jess McIntosh,University of Copenhagen
406,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction, Paul Strohmeier (University of Copenhagen),University of Copenhagen
406,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction, Jarrod Knibbe (Monash University),Monash University
406,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction, Sebastian Boring,University of Copenhagen
406,Magnetips: Combining Fingertip Tracking and Haptic Feedback for Around-Device Interaction, Kasper Hornbæk (University of Copenhagen),University of Copenhagen
407,Measuring the Influences of Musical Parameters on Cognitive and Behavioral Responses to Audio Notifications Using EEG and Large-scale Online Studies, Fu-Yin Cherng,National Chiao Tung University
407,Measuring the Influences of Musical Parameters on Cognitive and Behavioral Responses to Audio Notifications Using EEG and Large-scale Online Studies, Yi-Chen Lee,National Chiao Tung University
407,Measuring the Influences of Musical Parameters on Cognitive and Behavioral Responses to Audio Notifications Using EEG and Large-scale Online Studies, Jung-Tai King,National Chiao Tung University
407,Measuring the Influences of Musical Parameters on Cognitive and Behavioral Responses to Audio Notifications Using EEG and Large-scale Online Studies, Wen-Chieh Lin (National Chiao Tung University),National Chiao Tung University
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control, Thomas van de Werff (Eindhoven University of Technology),Eindhoven University of Technology
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control, Charlotte van Lotringen (Eindhoven University of Technology),Eindhoven University of Technology
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control, Harm van Essen,Eindhoven University of Technology
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control, Berry Eggen (Eindhoven University of Technology),Eindhoven University of Technology
409,Will You Accept an Imperfect AI? Exploring Designs for Adjusting End-user Expectations of AI Systems, Rafal Kocielnik (University of Washington),University of Washington
409,Will You Accept an Imperfect AI? Exploring Designs for Adjusting End-user Expectations of AI Systems, Saleema Amershi,Microsoft Research
409,Will You Accept an Imperfect AI? Exploring Designs for Adjusting End-user Expectations of AI Systems, Paul N. Bennett (Microsoft Research),Microsoft Research
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Agha Ali Raza,Information Technology University
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Zain Tariq,Information Technology University
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Shan Randhawa,Information Technology University
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Bilal Saleem (Information Technology University),Information Technology University
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Awais Athar (European Bioinformatics Institute),European Bioinformatics Institute
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Umar Saif (Information Technology University),Information Technology University
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations, Roni Rosenfeld (Carnegie Mellon University),Carnegie Mellon University
